content,score,label
SANGAT MENGECEWAKAN INTERNET myIM3 TIDAK BEKERJA SE-MAKSIMAL MUNGKIN!!! UNTUK APA SAYA BELI INTERNET 20GB ALHASIL*LEMOT* TERPAKSA AKAN SAYA BUANG KARTU IM3 SAYA!!!. SANGAT SANGAT MENGECEWAKAN. SEKIAN,3,0
Tidak bisa ngobrol dengan cs malaha banyak promosi saya nanya apa jawabannya promosi promosi Mulu ribet,1,0
Kouta masih ada walaupun walaupun masa waktu habis tolong diperpanjang...,3,0
Aplikasinya lemot ya? Mau beli paket kuota jdi kesulitan.,3,0
Jaringan saya kasih nilai 100/10000,1,0
Gak ada bagus2nya,1,0
"Kok gini sihh aplikasinya,,, mau beli kuota roaming oyyy tapi kaga bisa aplikasinya,,, saya pakai kartu ini dari jaman baheula kesian,,, kok gini sih im3😭😭😭",1,0
sinyal buruk,1,0
"Ini uda beli pulsa kenapa tidak bisa beli kuota lewat aplikasi? Dari tadi di proses terus,, keburu pulsa kesedot😢",2,0
"SEMENJAK INDOSAT DI JUAL PIHAK LUAR, SINYALNYA BUKANNYA MAKIN MAJU, MALAH MAKIN SURAAM NIH INTERNET,PAKET ELIT SINYAL SULIT CUAAAKS",1,0
Sangat tidak puas. Jaringan setelah pembaharuan malah makin buruk Mohon lebih di perhatikan lagi. Buat pengguna nyaman menggunakan nya,1,0
"Buruk , rentenir pulsa darurat. Saya sudah lunasi hutang pulsa darurat bahkan barusan kemarin saya isi pulsa dan tidak ada tagihan pulsa darurat, setelah pulsa di paket kan ke kuota malah muncul lagi tagihan pulsa darurat nya . Coba benahi lagi . Kalo tidak mau konsumen mu pada pindah provider",1,0
Setiap mau pembayarann error muluu,1,0
Najis sinyal jelek mulu,1,0
Aplikasi gampang eror,1,0
"KARTU BADJINGANN,MALING PULSA,JARINGAN LEMOT LENGKAP BGT",1,0
Saya sangat kecewa dengan indosat,1,0
Sinyal jelek gangguan tiap hari pasti ada pulsa kepotong sendiri,1,0
"Pantesan di jual ,prvider apaan jelek",1,0
paket terlalu mahal,1,0
Jaringan paling buruk. Jelek bgt ga ada bagus2nya,1,0
Kalau dah apdet harus login lagi maba gak bisa masuk tolong di perbaiki lagi,1,0
"Hey tolong sinyal perbaiki jgn kalah sama tetangga kartu tetangga mahal tapi sinyal gk pernah kya gini ,, parah kon***",1,0
"ini IM3 knp yaa kok kuota saya gabisa digunakan padahal kuota masih lumayan banyak, terus juga masa aktifnya masih beberapa hari lagi",1,0
yang kecewa bukan cuma gw tapi banyak orang yang kecewa .perbaiki performa nya darinpada kehilangan banyak pengguna akirnya bangkrut beneran sory ini hanya sebuah masukan .data gw gak keluar,1,0
"kacau, baru kejadian tadi masa beli paket yang 50gb 100 rb, pas tadi sore cek masih ada 25gb, tbtb malem saya cek lagi di ganti otomatis paket yellow 1 gb, mana harus bayar 5950, padahal ga mencet apa², dan ga ada penawaran yang saya OK kan, gmna ini Indosat?",3,0
Padahal aku suka bngt dengan adanya myIM3 lebih banyak promo terus bisa bayar pake ovo/spay. TAPI aku kesel banget kadang suka ERROR dan LAG tolong peforma nya di tingkat kan lagi ya,3,0
ayo gabung brsm mylm3 bs dpt kuota gratis lo,2,0
"Panjat kuota susah di buka yang ada black scren doang kita juga kuota mepet pngn nyoba"" kli dapet gratis apalagi uang mepet gk ada buat beli kuota gk kya kartu yng lain lebih memudahkan mengambil gratisan",1,0
Pkt malahh sinyall kek taiii dasarr kartuu eee klo bisa ya gw ksih bintang 0 skalian dah mlsin bngett sinyall nya suka gak ngotakk tiba tiba leg klo udh leg leg truss mlain,1,0
Apk nya lelet lama klw d buka... Padahal buat nonton lancar aja jaringan nya,3,0
tidak mendapatkan kouta geratis,1,0
Tolong dong pihakk my m3 kalou ada keluhan konsumen yang ada di tangga ni dengn orang nya bukan dengan otamatiss sya jadi bingung mau keluhan ketikk susahh malah di surauhh ikutinn step step yang gam jelass susahh ini gimnh dong may m3. Saya ada kluhan kenaa paket data sya bisa ilang padahn baru beli belomm baru juga seminggu udah ilang tolong daong bantu admin nya my em3 ini bukti SELAMAT! Paket FREEDOM INTERNET 100GB RP150RB 30HARI aktif s.d 20/02/2024 20:35. Cek kuota di myIM3 bit.ly/acwpim3,1,0
"Di update malah gak bisa di buka, Mau login verifikasi OTP, tpi OTP nya gak ada dikirim, ditunggu lama gak ada sms msuk",1,0
Gk bisa masuk 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1,0
Jaringan lemot dan loading terus,1,0
jaringan leg terus. tiap hari tiap waktu... ... maunya apa... di biarin aja gituh... gk ngaruh beli paket mahal juga...,1,0
Aplikasinya nge-lag. Ngga bisa dibuka sama sekali. Payah nihhhh,2,0
Tolong sinyal indosat di tomang jakarta barat di perbaiki .sinyal di kota macam kayak di hutan udah hampir 2 minggu jaringan kayak keong muter2 mulu ini di kota gimana di daerah indosat pelayanan harus di perbaiki bila anda masih ingin kami memakai indosat!!!!!!!!!!!!!!!!!!!,1,0
"TOLONG DONG CEK KENAPA NOMOR SAYA GABISA BUAT INTERNETAN. MENYEBALKAN BANGET! percuma beli paketan mahal"" kalau sering kendala kayak gini. PELAYANAN BURUK ‼️",1,0
G masalah sama aplikasi nya cuma Indosat nya sering banget trouble sinyal bar penuh udh 4g+ udh isi kuota 40gb udh siap-siap pushrank eh malah tiba tiba pink full merah pdhl cuaca aman g mati lampu coba buat search google aj g bisa. Masalah aplikasi nya cuma kadang kadang masuk nya lama banget sama kadang kadang malah force close sendiri pdhl klo buka game aman kaya ML sama PUBG,2,0
Kartu kocak yg mau pake indosat pikir 1000 kali dulu,1,0
Ni sinyal m3 bagus banget saking bagus nya pengen ganti kartu lain,2,0
Semenjak update aplikasinya jelek Banyak bug sering log out sendiri akunya,2,0
"Sinyal dikota ngak bagus padahal rumah saya deket tower indosatnya ,saya sudah kirim bantuan agar sinyal dipetbaiki tapi tidak digubris ,harga paketan tergolong mahal untuk orang menengah dan sangat dirugikan karena sudah beli paketan tapi dapet sinyal ampas ,saya riview sejujur jujurnya karena ini adalah pengalaman saya dan teman teman saya...",1,0
"Layanannya buruk, tidak ada pembayaran input kartu debit.",1,0
Baru isi pulsa kesedot tinggal 2000 kan nyesek kata nya pemakaian hemat ternyata boros,1,0
Kenapa sih paket aktif baru beli. Kurang lebih 5 jam langaung No Connection. Ada apa ini,2,0
Sering gangguan jaringan ilabg terus mohon dong pihak tersebut kondisikan buat cosutamer yang pakai jaringan jangan sampai seperti ini,1,0
SEKALINYA ADA DISKON KUOTA MAKAH JARINGAN AMPAS ...,1,0
Semakin di update dibuka semakin susah tlng diperbaiki,3,0
padahal dulu bagus tapi sekarang tambah jelek pelayanan nya,1,0
"Nyesel pake im3 sinyal susah gangguan terus, mana aplikasinya gak jelas, kadang susah dibuka",1,0
Jaringan terbangsat yang pernah ada,1,0
di update malah makin gak jelasss aplikasinya malah ribet. uninstal terpaksa,1,0
"Kenapa kok impoin tidak bisa ditukarkan alias gagal,mau nukarin aja susah lol",1,0
Jaringan buruk padahal kuota banyak,2,0
Sinyal jelek harga kuota makin naek aneh,3,0
"Sumpah skrg jabodetabek jaringan IM3 buruk, pdhl dah brp tahun langganan disini, awalnya mungkin utl bbrp bupan saja tapi hampir setahun ini sinyal lemot buruk, maaf klo masih blm diperbaiki mungkin waktunya berpindah langganan. Kecewa berat tiap bulan isi 150k paket tpi lemot!!",2,0
Gak JELASSSSS....!!!,1,0
Jaringan babi,1,0
saya ingin paket internet unlimited lebih murah dari harga konter.,3,0
Terlalu lama prosesnya kalau beli paket data,3,0
TIDAK LAYAK PAKAI . .,1,0
Aplikasi ribet,1,0
Kuota murah. Tapi jaringan buruk. Gk guna..b,1,0
aplikasi semakin kurang bagus.. sering gak kebuka. paket internet semakin mahal. dulu paling murah dan bagus jaringan. skrg semakin menurun.,2,0
"Tiap saat isi pulsa terus tiba tiba jaringan sendri hilang di saat hubungi bilangnya nomor tidak terdaftar lagi di im3 padahal baru isi pulsa, gak jelas im3 ni",1,0
"Jaringan SIALAN ganti aja JARINGAN PANCING , kualitas JELEK mending tutup aja , Jaringan muter² reconnect terus , ga stabil ,, Kuota MAHAL ,, JANGAN RUGIKAN CUSTOMER",1,0
"Tolong lah jaringan jangan ampas,udah jaringan ampas sering ilang tiba2 lagi hdh",1,0
"Beli paket GK masuk"" padahal history sukses tolong di cek lah",1,0
"Bonus gabisa dipake,sama aja gada perubahan",1,0
"Ty ya, 1 bulan terkhir nih gw pake nih provider gjls banget koneksi nya amburadul, download gjls kalau gw bisa gak kasih bintang gw gak kasih deh, 5 taunn gw pake 1 tahun terakhir kacau ni provider, koneksi turun naik kadang ada kadang enggak, dah lah gw udah muak banget ke nih provider.",1,0
"tolong lah di perbaiki lagi untuk jaringannya, sering banget delay delay ga jelas, makin ke sini makin buruk,makin jelek aja Indosat apa lagi kalo hujan dan mati listrik,ampun dah sinyalnya",1,0
Krna srg ngelag,1,0
Jelek banget jaringan nya lelet,1,0
"Tidak ada pulsa safe, beli paket tidak bisa, tiba-tiba pulsa berkurang 10.000, Operator apa sih,..",1,0
Leg betttttt,1,0
Jaringan lemot,1,0
Promo yang inovatif 👍,3,0
"Apa yang diperbaiki . M3 jaringan full tapi conect internet lemot sekali . Punya kuota tapi kga nisa digunain. Buat apan jadinya beli kuota . Hadeh apk nya diperbarui malah bapuk masukin nomer buat kode otp , kode nya ga dikirim . Benga",1,0
Sinyal jelek amat,1,0
Sangat buruk sekali,1,0
Jaringan sering down,1,0
Gangguannnnnnnnnn,3,0
kenapa akun aku di prfat,3,0
Sinyal jadi ampas beginii,1,0
Tolong la Indosat knap jaringan mu sdah tahun baru ni ko lelet kali tolong d perbaiki gejalah sinyal lelet nya kmi mo hubungin orang jadi susah karna kendala sinyal lelet tolong d megerty,1,0
Sinyal ampas sampah,1,0
"sampai saat ini area tangerang msih sangat buruk sering bgt gguan dijam2 pnting lagi menjelang mlm,kyknya emang hrus bner2 pindah operator",1,0
Parah.... Parah..... Parah.... Makin di upgrade malah kagak bisa masuk ke aplikasinya.,1,0
"setelah update jdi buruk, bayar pake dana jadi gagal mulu, suka eror. enakan model lama",1,0
"Jangan ada spam buat langganan nada dering, nyolong pulsa aja....unfaedah Tambah lama tambah gak berguna aplikasi ini. Mending uninstal ajaa !!",1,0
mabtap,3,0
Semenjak update jadi sering erorr,1,0
"Lemot,paketan mahal....",1,0
Ahhhh sinyallll nya paraaaaahhhhh,1,0
"Pliiiisss kenapa sih IM3 tuh kalo kuota abis suka gak ada notif, tau tau pulsa jebol aja nangis bgt mana kejadiannya keulang teruss😭😭😭",1,0
"Kena ""permainan"" mulu gw selama pake IM3. Kecewa pokoknya, rugi.",1,0
Kode verifikasi nya ga muncul jngn download,1,0
Terparah kuota nya mahal nyedotnya cepat padahal lemot ga kayak dulu satset ini eh sekarang kuota lagi hemat-hemat nya malah tiba-tiba kuota hilang????lu kenapa sih sat?Indosat??,1,0
Kurang hajar jadi gak bisa data saya untuk di pake kenapa sih aplikasi ini buat orang lain sengsara banget gak bisa melihat mata pelajaran buat TK,1,0
"sinyal kelek, sangat tidak worth it, dan harganya sangat mahal, sayang sayang saya beli mahal mahal.",1,0
"Makin hari, sinyalnya makin goib, ilang ilang mulu, percuma gua beli paket banyak banyak, kuota banyak jaringan gak ada, gak balance, di benahin lagi sinyalnya, paket standar gak murah gak mahal, tapi kualitas low parah",1,0
sungal busuk eror,1,0
semoga m3 semakin baik,3,0
Kenapa kuota Apps game tidak bisa di pake,1,0
Paketannya tambah mahal .sinyal suka eror.,1,0
"Sekalinya sinyal bagus sangat kebut downloadnya, sekalinya jelek buka google saja tidak bisa, paket baru beli masih 90gb lebih di hari ke dua sinyal tidak setabil, kebetulan kemarin malam hujan, mungkin itu penyebab nya, masak indosat nrima duit tapi koneksi internet buruk? Kurasa tidak, dibandingkan dulu sekarang juga lebih baik, meski kadang sinyal zonk, bagusnya dulu setabil tidak pernah sinyal zonk selama ada paket data",3,0
Kemarin udh suruh ganti kartu sim karena alesan fisik rusak eh baru beberapa bulan nomor tidak terdaftar alhasil tidak bisa digunakan... nggak ada alesan kenapa gitu no tidak terdaftar...? Aneh banget,1,0
Koneksi buruk nya bagus sekali. Jaringan nya penuh kejutan. Mendadak hilang. Sangat d sarankan untuk yang senang bermain game menggunakan WiFi. Terimakasih pengalaman nya. 😊,1,0
kurang stabil kurang memuaskan aplikasi yang di pilihan beli data nggak bisa di gunakannnnnnn !??!??,1,0
CSnya buruk bgt yg Indira. Malah seharian ilang jaringannya lagi,1,0
Jaringan nya jelek,1,0
Sinyal ny kurang bagus suka lag tbtb,2,0
Sumpah bikin emosi kuota ada tapi nggak bisa dipake sama sekali.jaringan kaya nggak niat idup udah nggak kaya dulu lagi nggak lancar sama sekali.nggak bisa dipake buang2 kuota,2,0
Ampuuuunn ini jaringann...MASA BERLAKU ABISSS KUOTA MSIH SISAA KRNA MAU DI PKE JUGAA SINYAL KGA DAA...TOLONG SEGERA DI PERBAIAKII🙈🙈🙈,1,0
Kirim kode otp ny kemana ...diulang 15 kali kode gk dikirim,2,0
Kok makin ksini makin mahal,1,0
Pemggunaan data skrang nyedot bgt dulu2 gk seboros ini krasa bgt prubhanny...si kuning sekarang mulai gk asik mungkin hrus beraling ke si ungu👍,1,0
"Sangat tidak puas karena sinyal kadang hilang dan ngelag, bayar mahal² malah ngeleg😡",1,0
tiap beli paket data lewat pulsa selalu susah,1,0
maaf bintang 1 dulu karena signal jelek di daerah saya hnya 1bar sering di silang x malahan .. nanti klo signal udh bagus di rubah ratingnya trims 🙏,1,0
Semakin setia kuota internetnya semakin mahal banget...,1,0
"Aplikasi lawak masak sebelum gua beli kuota sinyal bagus banget giliran pas gua beli sinyal udah ilang""an kayak setan",1,0
Jaringan nya tiba tiba hilang tolong admin di perbaiki lagi jaringan nya,2,0
"Cie suka potong potong pulsa orang ciee, dah gitu tanpa alasan jelas pula. Sangat dislike",1,0
"Provider ampas, paket makin mahal koneksi makin sulit. Promo diganti2 ga jls",1,0
Gajelas indosat.,1,0
"Aplikasi error, Oops this is unexpected... Seperti itu terus, jaringan bagus, sinyal penuh. Apa masalahnya..?",1,0
"Parah ni Indosat dari jam 7 sampe jam 9 malem jaringan ilang total,dan saya juga udah nanya ke Indira tapi kaga di bales bales,saya juga udah input *123# sama aja kaga bisa padahal saya pengguna lama Indosat tapi malah kaya gini kecewe berat sih saya",1,0
Setelah update jadi eror ditambah kuota jadi mahal,1,0
fakkkk paket murahan sinyal g ada bagus bagusnya dmnpun,1,0
Aplikasinya Tidak Bisa Dibuka,1,0
Payah bengek tuh sinyal,1,0
Kok paket ke sukaan aku 45gb 90hari engga ada pdhl udh favorit Tu,3,0
"Ini kenapa setiap malem ko jaringan selalu jelek,di mohon lah segera secepatnya di perbaiki,buruk banget nii sinyal Indosat,emang ga malu sama kartu yang lainnya",1,0
"Jaringan sering hilang susah sinyal gimana ini udah beli pkekt mahal"" sinyal lemat",1,0
"Tiba tiba lag di tengah permainan,gimana mau nikmati kuota kalo lag gini Update apk sering,update sinyal jarang Utamakan dulu sinyal nya Biar pengguna nyaman memakai kartu im3 ini",1,0
"Gajelas banget si masa pulsa gw disedot mulu,top up 25k tiba"" tinggal 1k mohon perbaiki gue udah langganan lama",1,0
Sinyal makin kesini makin buruk 👎,1,0
"Jaringan susah lemot parah , internet putus putuss Padahal seharusnya setiap pembaruan harusnya semakin diperbaiki , bukan malah semakin parah seperti iniii",1,0
Apk tolol gblok,2,0
"G niat buat app gausah bikin, nyusahin",1,0
"Sekarang Indosat paket mahal, mending beralih ke XL. Bay..bay..indosat",1,0
Indosat trouble yaaaaaaaaaaaaaaaaa,1,0
Saya beli Kouta tapi impoinnya gak masuk masuk,2,0
Ini aplikasi koq jaringan bagus susah banget kebuka... Bikin kesel aja,1,0
Turunin ah,3,0
"Kapan mitik gw kalau sinyal im3 ngeleg gini, anjim lah",1,0
"apalah indosat ni.... asal untuk main game FF.ML.INTERNETAN leleeeeet bgtttttt,",2,0
Jaringan kalian kenapa ya....biasanya malam itu selalu down sekarang pagi dan siang juga down......fitur lapor jaringan ada dimana ya....dah lah mending kalian ganti kartu aja,1,0
Akses jaringan data tetap tidak bisa meskipun sudah mengikuti panduan yang di berikan🗿,1,0
sinyal di tempatq sangat buruk.sering hilang sinyal alias toubel.apagi kalo hujan di jamin makin trobel.....🙏😭,1,0
Gangguan tiba tiba aneh sekali,1,0
Knpa paket saya tiba“berhenti padahal saya baru beli 3 hari yg lalu mohon di jawab karna saya sudah sering kaya begini,1,0
"Paket data sekarang gak jelas, pas kota habis paket mahal semua, mana 32gb ilang budget 70 gak ada lagi",3,0
"Sinyal sering putus ga jelass , burukk",1,0
"Pulsa terpotong dari tgl 23 , padahal sudah dipaketin di *123*3hot promo. Sudah telp cs indosat berkali kali ga ada solusi. Cs indosat cuma ngecek mulu, ga ada refund. Kecewa penganganannya lama. Rugi , pulsa terpotong kuota pun ga masuk",1,0
kadang suka ngeleg,3,0
"Jwlekkkkkkk bngett masa bli paket YouTube malah gak bisa di pakeee,fakk kata gwee teh",1,0
"Kenapa ya sinyal di semarang sekarang jelek bnget, udh 1 minggu ini, tolong penjelasan nya?",2,0
"lagi dan lagi, udah 2 kali di bikin emosi ma ni app. udah 2 kali beli paket melalui pembayaran pulsa udah transaksi gagal, pulsa saya juga di kurangin mulu padahal transaksi sy gagal lho? gini amat app error, rusak.",1,0
"Jaringannya selalu tidak stabil, padahal pelanggan dari lama. Apalagi di daerah perkampungan jelek sekali jaringannya.👎🙅",1,0
"Gmna inii gangguan dari kmarin , ga terastasiiii. Lama bgt, bikin ganggu kerja aja",1,0
"Jaringan internet makin sini makin lelet, padahal di tangsel. Payah",1,0
Kenapa sih jaringan tak terkonek terus pada cuaca mah cerah . Klo jaringan eror terus gue mau pindah kartu ajh.,1,0
"pelayanan tidak nyambung, jaringan nya nol besar, paket internet masih banyak tapi ga bisa dipake padahal baru beli. maaf saya kasi bintang 1, bisa² anda kehilangan pelanggan kalau begini terus, rugi juga kita sebagai pengguna 🥹🫵🫵🫵🫵🫵",1,0
Ko aplikasi sy gabisa kebuka,1,0
Hehhehhe,1,0
Daftar doang kudu pake pulsa kecewa m3 makin anehh gak jelas ini,1,0
"Mahal dan jarang ada diskon, ngga kaya sebelah",1,0
Dulu myim3 harganya murah murah dan banyak bonus tapi sekarang malah mahal mahal harganya,2,0
makin mahal paketan nya :D,1,0
lmyan,1,0
Sudah bayar pembayaran via gopay berhasil tapi pulsa tidak masuk masuk....saldo gopay sudah terpotong....mau lapor...lapor kesiapa karena semua serba online...dan siapa yg harus ganti,1,0
Kartu GK jelas udah pinjam pulsa pulsa ny GK ada masuk mana harus bayar lagi,1,0
"Setingan, katanya dapat bonus² pas dibuka malah di bohongi ngentod",1,0
niatnya buat jualan pulsa. eh sekalinya isi saldo mau jualan malah saldo mobo ga muncul.,1,0
bagus dan menarik sekali semua orang tidak mungkin tau tombol ini kecuali aku,2,0
"Kuota masi ada tapi yang kesedot pulsa biasanya apl aneh, trs tiba tiba jaringannya berubah E dan pulsa biasanya kesedot report aplikasi ny",1,0
Aplikasi rusak sinyal selalu rusak pelanggan setia di Indosat gk pernah dikasih bonus gk bisa beli kuota lagi dihot promo yg 3gb tolong diperbaiki,1,0
👍👍👍👍👍👍,1,0
baik,3,0
katanya dapat Kouta gratis tapi itu cuma boong,1,0
sinyal butut gangguan terus,1,0
